userId,title,genres,prediction
99,Come and See (Idi i smotri) (1985),Drama|War,5.443409
99,"Jetée, La (1962)",Romance|Sci-Fi,5.4172144
99,Saving Face (2004),Comedy|Drama|Romance,5.3896475
100,Saving Face (2004),Comedy|Drama|Romance,5.0429683
100,Strictly Sexual (2008),Comedy|Drama|Romance,5.0175543
100,Adam's Rib (1949),Comedy|Romance,4.9014177
100,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance,4.8787365
100,De platte jungle (1978),Documentary,4.8656716
101,On the Beach (1959),Drama,5.0880003
101,Cosmos,(no genres listed),4.7307067
101,"Best of Youth, The (La meglio gioventù) (2003)",Drama,4.643535
101,"Jetée, La (1962)",Romance|Sci-Fi,4.624548
101,Captain Fantastic (2016),Drama,4.6163373
102,Seve (2014),Documentary|Drama,4.4474998
102,The Big Bus (1976),Action|Comedy,4.4474998
102,De platte jungle (1978),Documentary,4.4162865
102,Blue Planet II (2017),Documentary,4.4162865
102,Nasu: Summer in Andalusia (2003),Animation,4.4162865
103,On the Beach (1959),Drama,5.2349405
103,Cosmos,(no genres listed),5.0606136
103,Seve (2014),Documentary|Drama,5.0012307
103,The Big Bus (1976),Action|Comedy,5.0012307
103,De platte jungle (1978),Documentary,4.9836826
104,"Very Potter Sequel, A (2010)",Comedy|Musical,4.6335945
104,12 Angry Men (1997),Crime|Drama,4.6335945
104,Mr. Skeffington (1944),Drama|Romance,4.6335945
104,Adam's Rib (1949),Comedy|Romance,4.6230164
104,Saving Face (2004),Comedy|Drama|Romance,4.6000557
105,On the Beach (1959),Drama,5.0076036
105,Cosmos,(no genres listed),4.9187746
105,Saving Face (2004),Comedy|Drama|Romance,4.913354
105,De platte jungle (1978),Documentary,4.8933887
105,Blue Planet II (2017),Documentary,4.8933887
106,Saving Face (2004),Comedy|Drama|Romance,5.5357137
106,Strictly Sexual (2008),Comedy|Drama|Romance,5.330431
106,Submarine (2010),Comedy|Drama|Romance,5.2679715
106,North & South (2004),Drama|Romance,5.239967
106,"Day of the Doctor, The (2013)",Adventure|Drama|Sci-Fi,5.1694655
107,Saving Face (2004),Comedy|Drama|Romance,4.9115396
107,Thief (1981),Crime|Drama|Thriller,4.865561
107,On the Beach (1959),Drama,4.8232207
107,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,4.793668
107,Cosmos,(no genres listed),4.7650304
108,On the Beach (1959),Drama,5.3953667
108,Cosmos,(no genres listed),5.1463385
108,Saving Face (2004),Comedy|Drama|Romance,5.122872
108,De platte jungle (1978),Documentary,5.024145
108,Blue Planet II (2017),Documentary,5.024145
109,Seve (2014),Documentary|Drama,4.2012606
109,The Big Bus (1976),Action|Comedy,4.2012606
109,De platte jungle (1978),Documentary,4.182708
109,Blue Planet II (2017),Documentary,4.182708
109,Nasu: Summer in Andalusia (2003),Animation,4.182708
110,On the Beach (1959),Drama,4.689717
110,Captain Fantastic (2016),Drama,4.5556865
110,The Artist (2011),Comedy|Drama|Romance,4.5354166
110,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama,4.519516
110,"Best of Youth, The (La meglio gioventù) (2003)",Drama,4.502746
111,Tom Segura: Mostly Stories (2016),Comedy,4.835955
111,Tom Segura: Completely Normal (2014),Comedy,4.835955
111,Jackass 3.5 (2011),Comedy|Documentary,4.6856055
111,Jackass 2.5 (2007),Comedy|Documentary,4.592373
111,"Family, The (2013)",Action|Comedy|Crime,4.5132203
112,On the Beach (1959),Drama,4.7697477
112,Inside Job (2010),Documentary,4.763963
112,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller,4.712111
112,Saving Face (2004),Comedy|Drama|Romance,4.6080627
112,Shooting Fish (1997),Comedy|Romance,4.5692496
113,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance,4.854373
113,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller,4.808921
113,The Artist (2011),Comedy|Drama|Romance,4.808655
113,Guess Who's Coming to Dinner (1967),Drama,4.7162876
113,52 Pick-Up (1986),Action|Mystery|Thriller,4.703211
114,Deathgasm (2015),Comedy|Horror,4.7818418
114,On the Beach (1959),Drama,4.1422443
114,Saving Face (2004),Comedy|Drama|Romance,4.1203237
114,Come and See (Idi i smotri) (1985),Drama|War,4.0600405
114,"Jetée, La (1962)",Romance|Sci-Fi,3.9648945
115,"Visitor, The (2007)",Drama|Romance,5.0537553
115,Seve (2014),Documentary|Drama,5.052554
115,The Big Bus (1976),Action|Comedy,5.052554
115,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War,4.90417
115,On the Beach (1959),Drama,4.881537
116,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,4.6466002
116,Glory Road (2006),Drama,4.409654
116,Saving Face (2004),Comedy|Drama|Romance,4.404929
116,Thief (1981),Crime|Drama|Thriller,4.394402
116,Strictly Sexual (2008),Comedy|Drama|Romance,4.3895226
117,Saving Face (2004),Comedy|Drama|Romance,4.3508167
117,On the Beach (1959),Drama,4.3377485
117,Seve (2014),Documentary|Drama,4.310529
117,The Big Bus (1976),Action|Comedy,4.310529
117,Cosmos,(no genres listed),4.2043557
118,On the Beach (1959),Drama,4.895497
118,Cosmos,(no genres listed),4.533816
118,Saving Face (2004),Comedy|Drama|Romance,4.5300574
118,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,4.481441
118,"General, The (1926)",Comedy|War,4.4520354
119,Saving Face (2004),Comedy|Drama|Romance,5.2225604
119,De platte jungle (1978),Documentary,5.1829276
119,Blue Planet II (2017),Documentary,5.1829276
119,Nasu: Summer in Andalusia (2003),Animation,5.1829276
119,Bitter Lake (2015),Documentary,5.1829276
120,On the Beach (1959),Drama,4.5384035
120,Seve (2014),Documentary|Drama,4.4388323
120,The Big Bus (1976),Action|Comedy,4.4388323
120,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War,4.307946
120,Saving Face (2004),Comedy|Drama|Romance,4.2834606
121,On the Beach (1959),Drama,4.2335997
121,Cosmos,(no genres listed),4.1634727
121,De platte jungle (1978),Documentary,4.1450872
121,Blue Planet II (2017),Documentary,4.1450872
121,Nasu: Summer in Andalusia (2003),Animation,4.1450872
122,On the Beach (1959),Drama,5.8959236
122,Saving Face (2004),Comedy|Drama|Romance,5.7332573
122,Cosmos,(no genres listed),5.651533
122,De platte jungle (1978),Documentary,5.5351644
122,Blue Planet II (2017),Documentary,5.5351644
123,On the Beach (1959),Drama,4.7968
123,Saving Face (2004),Comedy|Drama|Romance,4.786845
123,Cosmos,(no genres listed),4.665371
123,De platte jungle (1978),Documentary,4.6123886
123,Blue Planet II (2017),Documentary,4.6123886
124,On the Beach (1959),Drama,5.2651086
124,"Jetée, La (1962)",Romance|Sci-Fi,5.1604786
124,Come and See (Idi i smotri) (1985),Drama|War,5.158564
124,Seve (2014),Documentary|Drama,4.961602
124,The Big Bus (1976),Action|Comedy,4.961602
125,Idiots and Angels (2008),Animation|Drama|Fantasy,4.834384
125,"Going Places (Valseuses, Les) (1974)",Comedy|Crime|Drama,4.834384
125,Saving Face (2004),Comedy|Drama|Romance,4.8256216
125,De platte jungle (1978),Documentary,4.823622
125,Blue Planet II (2017),Documentary,4.823622
126,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,4.4279013
126,Thief (1981),Crime|Drama|Thriller,4.246907
126,Glory Road (2006),Drama,4.197023
126,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama,4.100823
126,Shall We Dance (1937),Comedy|Musical|Romance,4.067689
127,Michael Clayton (2007),Drama|Thriller,4.250406
127,Breaking the Waves (1996),Drama|Mystery,4.158522
127,"Wild Parrots of Telegraph Hill, The (2003)",Documentary,4.157696
127,"Maltese Falcon, The (1941)",Film-Noir|Mystery,4.1555004
127,Trekkies (1997),Documentary,4.026202
128,On the Beach (1959),Drama,5.150797
128,Saving Face (2004),Comedy|Drama|Romance,4.896485
128,Cosmos,(no genres listed),4.8714123
128,Seve (2014),Documentary|Drama,4.8693976
128,The Big Bus (1976),Action|Comedy,4.8693976
129,Saving Face (2004),Comedy|Drama|Romance,5.050339
129,On the Beach (1959),Drama,4.990491
129,Strictly Sexual (2008),Comedy|Drama|Romance,4.9283786
129,Cosmos,(no genres listed),4.86196
129,North & South (2004),Drama|Romance,4.8201814
130,On the Beach (1959),Drama,4.5463386
130,Cosmos,(no genres listed),4.4614687
130,De platte jungle (1978),Documentary,4.4358077
130,Blue Planet II (2017),Documentary,4.4358077
130,Nasu: Summer in Andalusia (2003),Animation,4.4358077
131,On the Beach (1959),Drama,4.1958027
131,"Jetée, La (1962)",Romance|Sci-Fi,4.1823587
131,Come and See (Idi i smotri) (1985),Drama|War,4.103177
131,Seve (2014),Documentary|Drama,3.988276
131,The Big Bus (1976),Action|Comedy,3.988276
132,On the Beach (1959),Drama,3.8582685
132,Cosmos,(no genres listed),3.8017828
132,Saving Face (2004),Comedy|Drama|Romance,3.7942064
132,De platte jungle (1978),Documentary,3.7896197
132,Blue Planet II (2017),Documentary,3.7896197
133,On the Beach (1959),Drama,3.801362
133,Seve (2014),Documentary|Drama,3.7238858
133,The Big Bus (1976),Action|Comedy,3.7238858
133,Saving Face (2004),Comedy|Drama|Romance,3.721658
133,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War,3.6289363
134,On the Beach (1959),Drama,4.8158007
134,Cosmos,(no genres listed),4.7277665
134,"Visitor, The (2007)",Drama|Romance,4.706509
134,De platte jungle (1978),Documentary,4.70174
134,Blue Planet II (2017),Documentary,4.70174
135,On the Beach (1959),Drama,4.9682813
135,Come and See (Idi i smotri) (1985),Drama|War,4.8847814
135,Seve (2014),Documentary|Drama,4.844338
135,The Big Bus (1976),Action|Comedy,4.844338
135,"Jetée, La (1962)",Romance|Sci-Fi,4.8388896
136,Murder in the First (1995),Drama|Thriller,4.465445
136,Saving Face (2004),Comedy|Drama|Romance,4.36428
136,De platte jungle (1978),Documentary,4.356633
136,Blue Planet II (2017),Documentary,4.356633
136,Nasu: Summer in Andalusia (2003),Animation,4.356633
137,On the Beach (1959),Drama,4.894343
137,"Jetée, La (1962)",Romance|Sci-Fi,4.66859
137,Seve (2014),Documentary|Drama,4.5920043
137,The Big Bus (1976),Action|Comedy,4.5920043
137,"Best of Youth, The (La meglio gioventù) (2003)",Drama,4.5909977
138,Drunken Master (Jui kuen) (1978),Action|Comedy,4.8102283
138,Saving Face (2004),Comedy|Drama|Romance,4.7801456
138,Hangar 18 (1980),Action|Sci-Fi|Thriller,4.680473
138,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,4.6632395
138,Lady Jane (1986),Drama|Romance,4.6361866
139,Saving Face (2004),Comedy|Drama|Romance,2.9333441
139,On the Beach (1959),Drama,2.9218717
139,"Visitor, The (2007)",Drama|Romance,2.879022
139,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,2.7913878
139,"Jetée, La (1962)",Romance|Sci-Fi,2.78227
140,Thief (1981),Crime|Drama|Thriller,4.609144
140,Saving Face (2004),Comedy|Drama|Romance,4.4612246
140,On the Beach (1959),Drama,4.417727
140,"Visitor, The (2007)",Drama|Romance,4.392461
140,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,4.3855596
141,Saving Face (2004),Comedy|Drama|Romance,4.480352
141,On the Beach (1959),Drama,4.477429
141,"Jetée, La (1962)",Romance|Sci-Fi,4.415627
141,Come and See (Idi i smotri) (1985),Drama|War,4.395996
141,Cosmos,(no genres listed),4.3164306
142,On the Beach (1959),Drama,4.9040833
142,Saving Face (2004),Comedy|Drama|Romance,4.754532
142,Seve (2014),Documentary|Drama,4.7239976
142,The Big Bus (1976),Action|Comedy,4.7239976
142,Cosmos,(no genres listed),4.6860948
143,Fired Up (2009),Comedy,4.62467
143,Chasing Liberty (2004),Comedy|Romance,4.442078
143,"Hello, Dolly! (1969)",Comedy|Musical|Romance,4.41237
143,"Walk to Remember, A (2002)",Drama|Romance,4.3009543
143,Uptown Girls (2003),Comedy,4.247406
144,Saving Face (2004),Comedy|Drama|Romance,4.6475296
144,On the Beach (1959),Drama,4.58909
144,Cosmos,(no genres listed),4.511023
144,De platte jungle (1978),Documentary,4.4898243
144,Blue Planet II (2017),Documentary,4.4898243
145,On the Beach (1959),Drama,4.3232827
145,Seve (2014),Documentary|Drama,4.200186
145,The Big Bus (1976),Action|Comedy,4.200186
145,Saving Face (2004),Comedy|Drama|Romance,4.198725
145,Cosmos,(no genres listed),4.165331
146,3-Iron (Bin-jip) (2004),Drama|Romance,4.6566124
146,Seve (2014),Documentary|Drama,4.2705817
146,The Big Bus (1976),Action|Comedy,4.2705817
146,Reign Over Me (2007),Drama,4.2620707
146,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,4.2244444
147,On the Beach (1959),Drama,5.116152
147,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi,4.8602314
147,Mulholland Dr. (1999),Drama|Mystery|Romance,4.730652
147,"Visitor, The (2007)",Drama|Romance,4.6979074
147,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,4.6889544
148,Saving Face (2004),Comedy|Drama|Romance,4.447995
148,"Very Potter Sequel, A (2010)",Comedy|Musical,4.4033256
148,12 Angry Men (1997),Crime|Drama,4.4033256
148,Mr. Skeffington (1944),Drama|Romance,4.4033256
148,Strictly Sexual (2008),Comedy|Drama|Romance,4.3451934
149,Come and See (Idi i smotri) (1985),Drama|War,4.520442
149,"Jetée, La (1962)",Romance|Sci-Fi,4.4905233
149,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama,4.3496504
149,World of Tomorrow (2015),Animation|Comedy,4.293761
149,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,4.0058904
150,On the Beach (1959),Drama,5.0095186
150,Saving Face (2004),Comedy|Drama|Romance,4.8425784
150,Cosmos,(no genres listed),4.6742268
150,"Last Detail, The (1973)",Comedy|Drama,4.637088
150,"Jetée, La (1962)",Romance|Sci-Fi,4.61553
151,Seve (2014),Documentary|Drama,4.789869
151,The Big Bus (1976),Action|Comedy,4.789869
151,Strictly Sexual (2008),Comedy|Drama|Romance,4.7665396
151,Saving Face (2004),Comedy|Drama|Romance,4.764988
151,De platte jungle (1978),Documentary,4.6955504
152,"Jetée, La (1962)",Romance|Sci-Fi,4.8412437
152,Come and See (Idi i smotri) (1985),Drama|War,4.811188
152,On the Beach (1959),Drama,4.7892776
152,Seve (2014),Documentary|Drama,4.6778364
152,The Big Bus (1976),Action|Comedy,4.6778364
153,The Artist (2011),Comedy|Drama|Romance,4.3411984
153,Captain Fantastic (2016),Drama,4.024885
153,Call Me by Your Name (2017),Drama|Romance,4.0195136
153,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance,3.767193
153,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance,3.6795437
154,"Jetée, La (1962)",Romance|Sci-Fi,5.4924054
154,Saving Face (2004),Comedy|Drama|Romance,5.456708
154,Come and See (Idi i smotri) (1985),Drama|War,5.4517646
154,Submarine (2010),Comedy|Drama|Romance,5.432213
154,Strictly Sexual (2008),Comedy|Drama|Romance,5.4053493
155,Saving Face (2004),Comedy|Drama|Romance,4.980668
155,Strictly Sexual (2008),Comedy|Drama|Romance,4.8676004
155,On the Beach (1959),Drama,4.838203
155,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,4.7847457
155,Cosmos,(no genres listed),4.744287
156,My Man Godfrey (1957),Comedy,4.8167195
156,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),Comedy,4.7614503
156,On the Beach (1959),Drama,4.75501
156,Autumn Sonata (Höstsonaten) (1978),Drama,4.6509237
156,Woman in the Dunes (Suna no onna) (1964),Drama,4.6427584
157,Seve (2014),Documentary|Drama,4.6173677
157,The Big Bus (1976),Action|Comedy,4.6173677
157,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama,4.6160145
157,De platte jungle (1978),Documentary,4.6104436
157,Blue Planet II (2017),Documentary,4.6104436
158,De platte jungle (1978),Documentary,4.6199794
158,Blue Planet II (2017),Documentary,4.6199794
158,Nasu: Summer in Andalusia (2003),Animation,4.6199794
158,Bitter Lake (2015),Documentary,4.6199794
158,Watermark (2014),Documentary,4.6199794
159,Strictly Sexual (2008),Comedy|Drama|Romance,4.3794436
159,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,4.3504353
159,Hidden Figures (2016),Drama,4.1089835
159,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance,4.069692
159,"Very Potter Sequel, A (2010)",Comedy|Musical,4.069467
160,Beloved (1998),Drama,4.7572403
160,Panic (2000),Drama,4.7141967
160,Before Night Falls (2000),Drama,4.6402936
160,Cecil B. DeMented (2000),Comedy,4.6232047
160,"Magdalene Sisters, The (2002)",Drama,4.5261426
161,On the Beach (1959),Drama,4.842982
161,Saving Face (2004),Comedy|Drama|Romance,4.8346043
161,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi,4.7785444
161,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama,4.7690916
161,Creature Comforts (1989),Animation|Comedy,4.624431
162,3-Iron (Bin-jip) (2004),Drama|Romance,5.1441407
162,Saving Face (2004),Comedy|Drama|Romance,5.080198
162,De platte jungle (1978),Documentary,5.064687
162,Blue Planet II (2017),Documentary,5.064687
162,Nasu: Summer in Andalusia (2003),Animation,5.064687
163,On the Beach (1959),Drama,4.009363
163,Saving Face (2004),Comedy|Drama|Romance,4.001088
163,"Jetée, La (1962)",Romance|Sci-Fi,3.9676683
163,Come and See (Idi i smotri) (1985),Drama|War,3.9271195
163,Cosmos,(no genres listed),3.9202962
164,On the Beach (1959),Drama,5.2503953
164,Saving Face (2004),Comedy|Drama|Romance,5.0286064
164,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,4.9609427
164,Cosmos,(no genres listed),4.9488864
164,Seve (2014),Documentary|Drama,4.9111257
165,Saving Face (2004),Comedy|Drama|Romance,4.648404
165,On the Beach (1959),Drama,4.6197886
165,North & South (2004),Drama|Romance,4.435999
165,Cosmos,(no genres listed),4.385566
165,Strictly Sexual (2008),Comedy|Drama|Romance,4.3470583
166,On the Beach (1959),Drama,5.138075
166,Saving Face (2004),Comedy|Drama|Romance,5.0772457
166,Cosmos,(no genres listed),4.910979
166,Belle époque (1992),Comedy|Romance,4.87989
166,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama,4.813125
167,Saving Face (2004),Comedy|Drama|Romance,4.52387
167,On the Beach (1959),Drama,4.52317
167,"Jetée, La (1962)",Romance|Sci-Fi,4.402136
167,Submarine (2010),Comedy|Drama|Romance,4.3880053
167,Belle époque (1992),Comedy|Romance,4.3549166
168,On the Beach (1959),Drama,5.2760496
168,"Jetée, La (1962)",Romance|Sci-Fi,5.11105
168,Seve (2014),Documentary|Drama,5.1039076
168,The Big Bus (1976),Action|Comedy,5.1039076
168,Captain Fantastic (2016),Drama,5.083897
169,Saving Face (2004),Comedy|Drama|Romance,5.5731916
169,Strictly Sexual (2008),Comedy|Drama|Romance,5.465672
169,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance,5.418651
169,De platte jungle (1978),Documentary,5.403877
169,Blue Planet II (2017),Documentary,5.403877
170,Saving Face (2004),Comedy|Drama|Romance,4.0983515
170,Thief (1981),Crime|Drama|Thriller,4.05484
170,De platte jungle (1978),Documentary,4.0392075
170,Blue Planet II (2017),Documentary,4.0392075
170,Nasu: Summer in Andalusia (2003),Animation,4.0392075
171,On the Beach (1959),Drama,5.8228455
171,Saving Face (2004),Comedy|Drama|Romance,5.7277827
171,Cosmos,(no genres listed),5.557955
171,Seve (2014),Documentary|Drama,5.5397043
171,The Big Bus (1976),Action|Comedy,5.5397043
172,On the Beach (1959),Drama,4.9066753
172,Seve (2014),Documentary|Drama,4.783074
172,The Big Bus (1976),Action|Comedy,4.783074
172,Saving Face (2004),Comedy|Drama|Romance,4.716141
172,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War,4.63007
173,Guess Who's Coming to Dinner (1967),Drama,4.2613697
173,"Very Potter Sequel, A (2010)",Comedy|Musical,4.2602353
173,12 Angry Men (1997),Crime|Drama,4.2602353
173,Mr. Skeffington (1944),Drama|Romance,4.2602353
173,Adam's Rib (1949),Comedy|Romance,4.189336
174,Saving Face (2004),Comedy|Drama|Romance,4.8316793
174,On the Beach (1959),Drama,4.7256427
174,North & South (2004),Drama|Romance,4.5863905
174,Cosmos,(no genres listed),4.5811496
174,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance,4.5451336
175,"Very Potter Sequel, A (2010)",Comedy|Musical,4.910895
175,12 Angry Men (1997),Crime|Drama,4.910895
175,Mr. Skeffington (1944),Drama|Romance,4.910895
175,Raise Your Voice (2004),Romance,4.8806934
175,Goal! The Dream Begins (Goal!) (2005),Drama,4.814788
176,Saving Face (2004),Comedy|Drama|Romance,5.235773
176,On the Beach (1959),Drama,5.148343
176,Strictly Sexual (2008),Comedy|Drama|Romance,5.130087
176,Cosmos,(no genres listed),5.044089
176,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,5.0165935
177,"Very Potter Sequel, A (2010)",Comedy|Musical,4.808079
177,12 Angry Men (1997),Crime|Drama,4.808079
177,Mr. Skeffington (1944),Drama|Romance,4.808079
177,Adam's Rib (1949),Comedy|Romance,4.6158314
177,Saving Face (2004),Comedy|Drama|Romance,4.440782
178,On the Beach (1959),Drama,5.2718263
178,Cosmos,(no genres listed),4.975924
178,Seve (2014),Documentary|Drama,4.928811
178,The Big Bus (1976),Action|Comedy,4.928811
178,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama,4.891977
179,Saving Face (2004),Comedy|Drama|Romance,4.874206
179,On the Beach (1959),Drama,4.836861
179,Cosmos,(no genres listed),4.778415
179,De platte jungle (1978),Documentary,4.770815
179,Blue Planet II (2017),Documentary,4.770815
180,On the Beach (1959),Drama,4.487837
180,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama,4.199758
180,Seve (2014),Documentary|Drama,4.1676373
180,The Big Bus (1976),Action|Comedy,4.1676373
180,Saving Face (2004),Comedy|Drama|Romance,4.1379743
181,Glory Road (2006),Drama,4.0329576
181,Thief (1981),Crime|Drama|Thriller,3.9972956
181,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,3.8901362
181,Seve (2014),Documentary|Drama,3.8347452
181,The Big Bus (1976),Action|Comedy,3.8347452
182,Open Hearts (Elsker dig for evigt) (2002),Romance,4.821475
182,On the Beach (1959),Drama,4.630227
182,Captain Fantastic (2016),Drama,4.5984287
182,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama,4.554678
182,"Best of Youth, The (La meglio gioventù) (2003)",Drama,4.547579
183,On the Beach (1959),Drama,4.7742352
183,Seve (2014),Documentary|Drama,4.6498685
183,The Big Bus (1976),Action|Comedy,4.6498685
183,Thief (1981),Crime|Drama|Thriller,4.576158
183,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,4.516274
184,"Jetée, La (1962)",Romance|Sci-Fi,5.2891293
184,Come and See (Idi i smotri) (1985),Drama|War,5.250647
184,On the Beach (1959),Drama,4.9756927
184,World of Tomorrow (2015),Animation|Comedy,4.925736
184,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama,4.920802
185,On the Beach (1959),Drama,4.7174544
185,Come and See (Idi i smotri) (1985),Drama|War,4.598747
185,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama,4.566855
185,"Jetée, La (1962)",Romance|Sci-Fi,4.5558124
185,Saving Face (2004),Comedy|Drama|Romance,4.5371256
186,Saving Face (2004),Comedy|Drama|Romance,5.3915014
186,On the Beach (1959),Drama,5.376458
186,Cosmos,(no genres listed),5.1723113
186,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance,5.103874
186,De platte jungle (1978),Documentary,5.0777698
187,Palindromes (2004),Adventure|Comedy|Drama,4.8270335
187,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama,4.8270335
187,Shogun Assassin (1980),Action|Adventure,4.8270335
187,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller,4.793931
187,Captain Fantastic (2016),Drama,4.779446
188,Deathgasm (2015),Comedy|Horror,5.117981
188,Seve (2014),Documentary|Drama,5.061751
188,The Big Bus (1976),Action|Comedy,5.061751
188,Lady Jane (1986),Drama|Romance,4.999515
188,Crossing Delancey (1988),Comedy|Romance,4.999515
189,On the Beach (1959),Drama,4.828387
189,Saving Face (2004),Comedy|Drama|Romance,4.70242
189,Cosmos,(no genres listed),4.590934
189,Belle époque (1992),Comedy|Romance,4.5451727
189,"Jetée, La (1962)",Romance|Sci-Fi,4.48916
190,On the Beach (1959),Drama,4.858506
190,Saving Face (2004),Comedy|Drama|Romance,4.781998
190,Lady Jane (1986),Drama|Romance,4.6201015
190,Crossing Delancey (1988),Comedy|Romance,4.6201015
190,"Impostors, The (1998)",Comedy,4.6201015
191,The Artist (2011),Comedy|Drama|Romance,5.068304
191,Captain Fantastic (2016),Drama,5.0328627
191,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,4.955145
191,"Best of Youth, The (La meglio gioventù) (2003)",Drama,4.911756
191,Seve (2014),Documentary|Drama,4.89408
192,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,5.228996
192,Strictly Sexual (2008),Comedy|Drama|Romance,5.1534576
192,Glory Road (2006),Drama,4.900432
192,Thief (1981),Crime|Drama|Thriller,4.8860807
192,Saving Face (2004),Comedy|Drama|Romance,4.8555274
193,Captain Fantastic (2016),Drama,4.7957478
193,"Best of Youth, The (La meglio gioventù) (2003)",Drama,4.5784717
193,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama,4.5246887
193,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller,4.4830413
193,The Artist (2011),Comedy|Drama|Romance,4.456853
194,On the Beach (1959),Drama,4.689384
194,Saving Face (2004),Comedy|Drama|Romance,4.5906324
194,Seve (2014),Documentary|Drama,4.525452
194,The Big Bus (1976),Action|Comedy,4.525452
194,Cosmos,(no genres listed),4.455169
195,On the Beach (1959),Drama,4.5663824
195,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama,4.5311985
195,Saving Face (2004),Comedy|Drama|Romance,4.358035
195,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,4.3215733
195,Cosmos,(no genres listed),4.314535
196,Strictly Sexual (2008),Comedy|Drama|Romance,4.7557883
196,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,4.7174845
196,Saving Face (2004),Comedy|Drama|Romance,4.570392
196,"Very Potter Sequel, A (2010)",Comedy|Musical,4.560795
196,12 Angry Men (1997),Crime|Drama,4.560795
197,On the Beach (1959),Drama,5.0621266
197,"Visitor, The (2007)",Drama|Romance,4.9213724
197,Saving Face (2004),Comedy|Drama|Romance,4.871282
197,Belle époque (1992),Comedy|Romance,4.7865353
197,Cosmos,(no genres listed),4.722902
198,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama,4.8304915
198,Reign Over Me (2007),Drama,4.5490375
198,Seve (2014),Documentary|Drama,4.5255504
